"NTopics","Binary","Alpha","Beta","Cutoff","City","MinUsers","MinVenues","m","sd","nmi","Rep"
80,"false",0.6,0.01,0.005,"new_york",2,5,38.75,8.65407890887333,0.0679136,3
20,"true",0.6,0.01,0.005,"new_york",2,5,13.35,5.71794296883694,0.473176,3
40,"true",0.6,0.01,0.005,"new_york",2,5,21.0625,7.33526897162442,0.295897,3
80,"true",0.6,0.01,0.005,"new_york",2,5,29.43125,8.25202233646452,0.200217,3
20,"false",20,0.01,0.005,"new_york",2,5,19.475,8.7529848388846,0.182591,3
40,"false",20,0.01,0.005,"new_york",2,5,31.6625,9.67175680767643,0.0987678,3
80,"false",20,0.01,0.005,"new_york",2,5,39.18125,8.09135875350904,0.076603,3
20,"true",20,0.01,0.005,"new_york",2,5,15.525,6.86868591171893,0.452006,3
40,"true",20,0.01,0.005,"new_york",2,5,25.7375,6.16594105663718,0.240005,3
80,"true",20,0.01,0.005,"new_york",2,5,39.01875,7.14756577730352,0.179017,3
20,"false",50,0.01,0.005,"new_york",2,5,20.05,8.37869704086286,0.222722,3
40,"false",50,0.01,0.005,"new_york",2,5,31.15,9.09736364648878,0.126264,3
80,"false",50,0.01,0.005,"new_york",2,5,39.35625,8.73318465114207,0.059239,3
20,"true",50,0.01,0.005,"new_york",2,5,18.175,7.729024551185,0.45561,3
40,"true",50,0.01,0.005,"new_york",2,5,29.6125,7.47230117233818,0.237577,3
80,"true",50,0.01,0.005,"new_york",2,5,41.4125,7.37528381289525,0.201946,3
20,"false",100,0.01,0.005,"new_york",2,5,19.4,7.24232573496125,0.144336,3
40,"false",100,0.01,0.005,"new_york",2,5,31.5875,9.33578083490976,0.125081,3
80,"false",100,0.01,0.005,"new_york",2,5,39.6625,8.58174712094214,0.109687,3
20,"true",100,0.01,0.005,"new_york",2,5,22.325,6.88136651604935,0.324216,3
40,"true",100,0.01,0.005,"new_york",2,5,34.775,7.71645455413793,0.248659,3
80,"true",100,0.01,0.005,"new_york",2,5,44.81875,7.67571673255928,0.166739,3
20,"false",0.6,1,0.005,"new_york",2,5,20.025,7.45064960169108,0.176851,3
40,"false",0.6,1,0.005,"new_york",2,5,31.025,8.47927480777824,0.0449543,3
80,"false",0.6,1,0.005,"new_york",2,5,38.15,7.75343299902954,0.0810181,3
20,"true",0.6,1,0.005,"new_york",2,5,9.60606060606061,5.32059321140154,0.491684,3
40,"true",0.6,1,0.005,"new_york",2,5,9.40845070422535,7.21818628740476,0.248841,3
80,"true",0.6,1,0.005,"new_york",2,5,7.57831325301205,6.61321751499797,0.204712,3
20,"false",20,1,0.005,"new_york",2,5,19.625,7.62817819430712,0.223451,3
40,"false",20,1,0.005,"new_york",2,5,31.15,8.62451613025407,0.0922576,3
80,"false",20,1,0.005,"new_york",2,5,39.31875,7.80934118530031,0.0957798,3
20,"true",20,1,0.005,"new_york",2,5,15.075,5.69474566641287,0.496436,3
40,"true",20,1,0.005,"new_york",2,5,23.3625,6.54728419879165,0.353759,3
80,"true",20,1,0.005,"new_york",2,5,31.9375,7.23173257074975,0.119485,3
20,"false",50,1,0.005,"new_york",2,5,20.275,8.40325791522214,0.161613,3
40,"false",50,1,0.005,"new_york",2,5,31.5125,9.33347554894664,0.108374,3
80,"false",50,1,0.005,"new_york",2,5,38.9875,8.57082039621359,0.0795494,3
20,"true",50,1,0.005,"new_york",2,5,18.475,6.1934104767352,0.388653,3
40,"true",50,1,0.005,"new_york",2,5,29.725,5.7588127292553,0.267397,3
80,"true",50,1,0.005,"new_york",2,5,41.49375,7.01839171940723,0.141844,3
20,"false",100,1,0.005,"new_york",2,5,20.4,7.37215829650435,0.19631,3
40,"false",100,1,0.005,"new_york",2,5,31.625,9.161525217113,0.118023,3
80,"false",100,1,0.005,"new_york",2,5,39.7375,8.83637956255756,0.086403,3
20,"true",100,1,0.005,"new_york",2,5,21.15,5.8113505204724,0.27143,3
40,"true",100,1,0.005,"new_york",2,5,32.7375,6.6059883649974,0.175746,3
80,"true",100,1,0.005,"new_york",2,5,43.4375,8.03505487960344,0.0999217,3
20,"false",0.6,0.01,0.01,"new_york",2,5,4.94444444444444,2.90757085106593,0.236915,3
40,"false",0.6,0.01,0.01,"new_york",2,5,9.70886075949367,4.0451043494961,0.15451,3
80,"false",0.6,0.01,0.01,"new_york",2,5,14.91875,5.40436799230275,0.0759504,3
20,"true",0.6,0.01,0.01,"new_york",2,5,3.39393939393939,2.54876678439047,0.466521,3
40,"true",0.6,0.01,0.01,"new_york",2,5,4.82894736842105,2.99505440304396,0.378111,3
80,"true",0.6,0.01,0.01,"new_york",2,5,7.58666666666667,4.0353915283987,0.246221,3
20,"false",20,0.01,0.01,"new_york",2,5,5.22222222222222,2.86965514215918,0.16738,3
40,"false",20,0.01,0.01,"new_york",2,5,9.65822784810127,4.14755434872465,0.150317,3
80,"false",20,0.01,0.01,"new_york",2,5,15.29375,5.54750425498886,0.0927632,3
20,"true",20,0.01,0.01,"new_york",2,5,3.86111111111111,2.5983816697297,0.508099,3
40,"true",20,0.01,0.01,"new_york",2,5,6.47368421052632,3.41164157636966,0.283054,3
80,"true",20,0.01,0.01,"new_york",2,5,10.83125,3.84318702094855,0.200633,3
20,"false",50,0.01,0.01,"new_york",2,5,5.37142857142857,2.71256026537242,0.225116,3
40,"false",50,0.01,0.01,"new_york",2,5,10.2051282051282,4.72451186060659,0.135363,3
80,"false",50,0.01,0.01,"new_york",2,5,15.6603773584906,5.40256641859517,0.11092,3
20,"true",50,0.01,0.01,"new_york",2,5,4.48717948717949,2.87339698900278,0.440677,3
40,"true",50,0.01,0.01,"new_york",2,5,7.625,3.75305782502411,0.37047,3
80,"true",50,0.01,0.01,"new_york",2,5,12.7875,4.07228321289639,0.228724,3
20,"false",100,0.01,0.01,"new_york",2,5,5,3.16227766016838,0.254387,3
40,"false",100,0.01,0.01,"new_york",2,5,10.2179487179487,4.26598578275112,0.115342,3
80,"false",100,0.01,0.01,"new_york",2,5,15.4528301886792,5.45139410018562,0.126357,3
20,"true",100,0.01,0.01,"new_york",2,5,6.15,2.73205098124149,0.313075,3
40,"true",100,0.01,0.01,"new_york",2,5,10.3125,4.05841445001632,0.310298,3
80,"true",100,0.01,0.01,"new_york",2,5,16.15625,4.20324354389657,0.190285,3
20,"false",0.6,1,0.01,"new_york",2,5,5.22222222222222,2.77860305200921,0.135541,3
40,"false",0.6,1,0.01,"new_york",2,5,9.85714285714286,4.03509044349913,0.0782695,3
80,"false",0.6,1,0.01,"new_york",2,5,14.5414012738854,4.56644737335142,0.0792596,3
20,"true",0.6,1,0.01,"new_york",2,5,2.78260869565217,2.61040787024018,0.686303,3
40,"true",0.6,1,0.01,"new_york",2,5,3.15384615384615,2.44452623263165,0.477783,3
80,"true",0.6,1,0.01,"new_york",2,5,2.69230769230769,2.09201295852188,0.440618,3
20,"false",20,1,0.01,"new_york",2,5,5.24324324324324,2.74272173625443,0.217504,3
40,"false",20,1,0.01,"new_york",2,5,10.025641025641,4.41947978067572,0.118625,3
80,"false",20,1,0.01,"new_york",2,5,15.075,5.10462855694736,0.0952205,3
20,"true",20,1,0.01,"new_york",2,5,3.97058823529412,1.94601837665569,0.6224,3
40,"true",20,1,0.01,"new_york",2,5,5.51898734177215,3.10029262263928,0.391562,3
80,"true",20,1,0.01,"new_york",2,5,8.35897435897436,3.68072348769731,0.172636,3
20,"false",50,1,0.01,"new_york",2,5,5.6,3.19190151698289,0.188163,3
40,"false",50,1,0.01,"new_york",2,5,9.8961038961039,4.50609066061649,0.153742,3
80,"false",50,1,0.01,"new_york",2,5,15.1375,5.35352408473018,0.106365,3
20,"true",50,1,0.01,"new_york",2,5,4.825,2.51036313646514,0.526133,3
40,"true",50,1,0.01,"new_york",2,5,7.9125,3.60096242409537,0.34289,3
80,"true",50,1,0.01,"new_york",2,5,13.05,4.03101185855035,0.208028,3
20,"false",100,1,0.01,"new_york",2,5,5,2.72845092395748,0.157868,3
40,"false",100,1,0.01,"new_york",2,5,10.225,4.83912064404215,0.165427,3
80,"false",100,1,0.01,"new_york",2,5,15.1572327044025,5.3124341737634,0.100516,3
20,"true",100,1,0.01,"new_york",2,5,6.16216216216216,3.11371084000991,0.394154,3
40,"true",100,1,0.01,"new_york",2,5,10.55,4.04687721457835,0.209456,3
80,"true",100,1,0.01,"new_york",2,5,15.9,4.32805677778124,0.127295,3
20,"false",0.6,0.01,0.005,"new_york",2,10,28.25,11.2358172708348,0.14246,3
40,"false",0.6,0.01,0.005,"new_york",2,10,39.8375,12.4111462255874,0.0918714,3
80,"false",0.6,0.01,0.005,"new_york",2,10,42.75,9.23556156843084,0.0916516,3
20,"true",0.6,0.01,0.005,"new_york",2,10,18.425,6.83087823313353,0.334312,3
40,"true",0.6,0.01,0.005,"new_york",2,10,30.6125,7.64479429068143,0.21155,3
80,"true",0.6,0.01,0.005,"new_york",2,10,41.08125,8.10463946253071,0.183794,3
20,"false",20,0.01,0.005,"new_york",2,10,26.975,10.9626112835331,0.122877,3
40,"false",20,0.01,0.005,"new_york",2,10,40.125,12.7719778312335,0.0921476,3
80,"false",20,0.01,0.005,"new_york",2,10,43.75625,9.05520933152491,0.0802767,3
20,"true",20,0.01,0.005,"new_york",2,10,21.175,6.94995849461873,0.484604,3
40,"true",20,0.01,0.005,"new_york",2,10,34.7,6.6072457349891,0.252588,3
80,"true",20,0.01,0.005,"new_york",2,10,49.51875,7.441150140187,0.166047,3
20,"false",50,0.01,0.005,"new_york",2,10,27.6,11.3675200822569,0.163537,3
40,"false",50,0.01,0.005,"new_york",2,10,40.9125,12.0275988007329,0.0875486,3
80,"false",50,0.01,0.005,"new_york",2,10,43.4125,9.15168300843033,0.0767524,3
20,"true",50,0.01,0.005,"new_york",2,10,24.95,6.78969807870718,0.364117,3
40,"true",50,0.01,0.005,"new_york",2,10,39.125,6.68149721718801,0.258043,3
80,"true",50,0.01,0.005,"new_york",2,10,52.50625,8.44888208525637,0.166449,3
20,"false",100,0.01,0.005,"new_york",2,10,28.525,12.0213218693777,0.123588,3
40,"false",100,0.01,0.005,"new_york",2,10,40.675,12.2296330300886,0.0927559,3
80,"false",100,0.01,0.005,"new_york",2,10,43.95,9.37600309099054,0.0803751,3
20,"true",100,0.01,0.005,"new_york",2,10,29.975,7.50892631199523,0.375299,3
40,"true",100,0.01,0.005,"new_york",2,10,45.0375,8.260695023936,0.23209,3
80,"true",100,0.01,0.005,"new_york",2,10,52.7375,9.55782632323674,0.102163,3
20,"false",0.6,1,0.005,"new_york",2,10,29.225,12.5217503077338,0.160744,3
40,"false",0.6,1,0.005,"new_york",2,10,39.2,11.1904118090308,0.0650945,3
80,"false",0.6,1,0.005,"new_york",2,10,42.09375,8.70826750599537,0.0453721,3
20,"true",0.6,1,0.005,"new_york",2,10,15.15,7.11643096949515,0.280668,3
40,"true",0.6,1,0.005,"new_york",2,10,14.9113924050633,8.22159425774077,0.150095,3
80,"true",0.6,1,0.005,"new_york",2,10,12.394495412844,9.22458304650802,0.157425,3
20,"false",20,1,0.005,"new_york",2,10,29.8,11.7062332727439,0.250016,3
40,"false",20,1,0.005,"new_york",2,10,40.6625,11.5899823068639,0.135082,3
80,"false",20,1,0.005,"new_york",2,10,42.6625,8.6197721372501,0.07054,3
20,"true",20,1,0.005,"new_york",2,10,20.925,6.65789487019464,0.444156,3
40,"true",20,1,0.005,"new_york",2,10,34.2875,5.56479383083927,0.288457,3
80,"true",20,1,0.005,"new_york",2,10,46.9625,8.1525452289878,0.152846,3
20,"false",50,1,0.005,"new_york",2,10,27.975,11.5392029676319,0.131547,3
40,"false",50,1,0.005,"new_york",2,10,40.5875,12.1974200945128,0.111762,3
80,"false",50,1,0.005,"new_york",2,10,42.98125,8.91361186136654,0.0841091,3
20,"true",50,1,0.005,"new_york",2,10,27.3,7.0171949980762,0.377677,3
40,"true",50,1,0.005,"new_york",2,10,41.45,6.14569932987,0.311946,3
80,"true",50,1,0.005,"new_york",2,10,51.65,8.14506834623135,0.113841,3
20,"false",100,1,0.005,"new_york",2,10,29.6,11.6262302905641,0.136936,3
40,"false",100,1,0.005,"new_york",2,10,40.275,12.5597055113424,0.114732,3
80,"false",100,1,0.005,"new_york",2,10,43.56875,8.64580595964447,0.0882837,3
20,"true",100,1,0.005,"new_york",2,10,28.7,7.73337754187187,0.22384,3
40,"true",100,1,0.005,"new_york",2,10,43.375,7.65948572157344,0.172361,3
80,"true",100,1,0.005,"new_york",2,10,50.8875,9.26275255556686,0.0896376,3
20,"false",0.6,0.01,0.01,"new_york",2,10,6.94594594594595,3.74125607209624,0.191548,3
40,"false",0.6,0.01,0.01,"new_york",2,10,13.8076923076923,6.29379759063541,0.173572,3
80,"false",0.6,0.01,0.01,"new_york",2,10,19.188679245283,6.36661566925549,0.095402,3
20,"true",0.6,0.01,0.01,"new_york",2,10,4.74285714285714,2.48930485386226,0.471012,3
40,"true",0.6,0.01,0.01,"new_york",2,10,7.30769230769231,3.7148620163069,0.278461,3
80,"true",0.6,0.01,0.01,"new_york",2,10,11.2,4.13878723159668,0.196975,3
20,"false",20,0.01,0.01,"new_york",2,10,7,4.01313632435963,0.241608,3
40,"false",20,0.01,0.01,"new_york",2,10,13.746835443038,6.08796280698564,0.114174,3
80,"false",20,0.01,0.01,"new_york",2,10,19.3584905660377,6.82909173387798,0.11811,3
20,"true",20,0.01,0.01,"new_york",2,10,5.7027027027027,2.83690818463482,0.484498,3
40,"true",20,0.01,0.01,"new_york",2,10,9.0253164556962,3.65139482847907,0.358834,3
80,"true",20,0.01,0.01,"new_york",2,10,16.18125,3.899478879875,0.210511,3
20,"false",50,0.01,0.01,"new_york",2,10,8.02702702702703,4.01030953700367,0.22406,3
40,"false",50,0.01,0.01,"new_york",2,10,14.075,6.36997506105644,0.159681,3
80,"false",50,0.01,0.01,"new_york",2,10,19.5786163522013,7.03281966950536,0.103902,3
20,"true",50,0.01,0.01,"new_york",2,10,6.30769230769231,3.47285599254263,0.379889,3
40,"true",50,0.01,0.01,"new_york",2,10,10.55,3.78838999235522,0.341774,3
80,"true",50,0.01,0.01,"new_york",2,10,18.40625,3.8137402611969,0.200957,3
20,"false",100,0.01,0.01,"new_york",2,10,7.75675675675676,4.34872526281109,0.128939,3
40,"false",100,0.01,0.01,"new_york",2,10,14.4683544303797,6.61745059562889,0.148856,3
80,"false",100,0.01,0.01,"new_york",2,10,19.8301886792453,7.08377317319224,0.0927043,3
20,"true",100,0.01,0.01,"new_york",2,10,9.15,3.14234927631525,0.466597,3
40,"true",100,0.01,0.01,"new_york",2,10,14.125,3.93418963717636,0.290411,3
80,"true",100,0.01,0.01,"new_york",2,10,22.14375,4.54999740825139,0.137935,3
20,"false",0.6,1,0.01,"new_york",2,10,8.32432432432432,4.02805476939245,0.124764,3
40,"false",0.6,1,0.01,"new_york",2,10,14.6538461538462,6.13659858210085,0.0894091,3
80,"false",0.6,1,0.01,"new_york",2,10,19.4842767295597,6.11892203825787,0.0581888,3
20,"true",0.6,1,0.01,"new_york",2,10,3.70588235294118,2.44366108552133,0.433701,3
40,"true",0.6,1,0.01,"new_york",2,10,4.26415094339623,2.73967251970732,0.307713,3
80,"true",0.6,1,0.01,"new_york",2,10,3.8135593220339,2.72583157998705,0.243447,3
20,"false",20,1,0.01,"new_york",2,10,8.07894736842105,4.41974426890974,0.272694,3
40,"false",20,1,0.01,"new_york",2,10,14.8181818181818,6.10592307933188,0.163207,3
80,"false",20,1,0.01,"new_york",2,10,19.8,6.47180629573844,0.105633,3
20,"true",20,1,0.01,"new_york",2,10,5.18918918918919,2.75719098034614,0.520325,3
40,"true",20,1,0.01,"new_york",2,10,9.0126582278481,3.53551095529735,0.339863,3
80,"true",20,1,0.01,"new_york",2,10,14.48125,3.6788907868247,0.18425,3
20,"false",50,1,0.01,"new_york",2,10,7.94594594594595,4.06848283178786,0.172586,3
40,"false",50,1,0.01,"new_york",2,10,14.3246753246753,6.19728624488926,0.125072,3
80,"false",50,1,0.01,"new_york",2,10,19.5375,6.33140073128575,0.0755083,3
20,"true",50,1,0.01,"new_york",2,10,6.975,3.63379790019852,0.438405,3
40,"true",50,1,0.01,"new_york",2,10,11.4375,3.72417266319869,0.340471,3
80,"true",50,1,0.01,"new_york",2,10,19.0625,4.22881326558884,0.181654,3
20,"false",100,1,0.01,"new_york",2,10,7.86842105263158,4.76570548721762,0.205758,3
40,"false",100,1,0.01,"new_york",2,10,14.6025641025641,6.54721065538351,0.133289,3
80,"false",100,1,0.01,"new_york",2,10,19.9245283018868,6.45877596450264,0.0919012,3
20,"true",100,1,0.01,"new_york",2,10,8.9,3.63600231305108,0.269807,3
40,"true",100,1,0.01,"new_york",2,10,14.4375,3.66248082899895,0.20714,3
80,"true",100,1,0.01,"new_york",2,10,21.66875,4.08051340184559,0.126099,3
20,"false",0.6,0.01,0.005,"new_york",5,2,15.6,6.01621739923615,0.140483,3
40,"false",0.6,0.01,0.005,"new_york",5,2,25.6,7.00921635591673,0.0918239,3
80,"false",0.6,0.01,0.005,"new_york",5,2,32.1375,7.10079054860051,0.108529,3
20,"true",0.6,0.01,0.005,"new_york",5,2,8.44736842105263,4.76868936847745,0.491784,3
40,"true",0.6,0.01,0.005,"new_york",5,2,12.2133333333333,6.69871575697856,0.305727,3
80,"true",0.6,0.01,0.005,"new_york",5,2,15.373417721519,8.78075789803407,0.189406,3
20,"false",20,0.01,0.005,"new_york",5,2,15.325,5.83265563828963,0.210858,3
40,"false",20,0.01,0.005,"new_york",5,2,25.925,7.89131071559894,0.111209,3
80,"false",20,0.01,0.005,"new_york",5,2,33.15625,6.95226027677149,0.0725056,3
20,"true",20,0.01,0.005,"new_york",5,2,9.575,4.7279176312839,0.48903,3
40,"true",20,0.01,0.005,"new_york",5,2,15.975,7.01711289760408,0.31815,3
80,"true",20,0.01,0.005,"new_york",5,2,23.01875,9.28681480623378,0.173642,3
20,"false",50,0.01,0.005,"new_york",5,2,15.725,5.90518025517882,0.234005,3
40,"false",50,0.01,0.005,"new_york",5,2,25.8875,7.46975971009659,0.118667,3
80,"false",50,0.01,0.005,"new_york",5,2,33.15625,7.13706498085036,0.0722601,3
20,"true",50,0.01,0.005,"new_york",5,2,10.5,4.83045891539648,0.370321,3
40,"true",50,0.01,0.005,"new_york",5,2,18.4,7.20864459950866,0.343997,3
80,"true",50,0.01,0.005,"new_york",5,2,25.34375,9.3889047827139,0.196304,3
20,"false",100,0.01,0.005,"new_york",5,2,16.25,6.54275876887512,0.158601,3
40,"false",100,0.01,0.005,"new_york",5,2,25.5,7.57744821948572,0.101049,3
80,"false",100,0.01,0.005,"new_york",5,2,33.05625,6.65714433933327,0.0923979,3
20,"true",100,0.01,0.005,"new_york",5,2,14.275,6.99079064528139,0.303264,3
40,"true",100,0.01,0.005,"new_york",5,2,22.05,7.87223931919846,0.292389,3
80,"true",100,0.01,0.005,"new_york",5,2,30.1875,9.9034251745888,0.182011,3
20,"false",0.6,1,0.005,"new_york",5,2,14.8,5.67585981287281,0.0638472,3
40,"false",0.6,1,0.005,"new_york",5,2,24.2875,6.86615944831026,0.0709121,3
80,"false",0.6,1,0.005,"new_york",5,2,31.50625,6.30064075307989,0.0627813,3
20,"true",0.6,1,0.005,"new_york",5,2,6.03030303030303,3.78718933119313,0.613332,3
40,"true",0.6,1,0.005,"new_york",5,2,6.7906976744186,4.86757072262503,0.397854,3
80,"true",0.6,1,0.005,"new_york",5,2,6.16,5.16803361333607,0.243301,3
20,"false",20,1,0.005,"new_york",5,2,15.35,6.45119746387822,0.154705,3
40,"false",20,1,0.005,"new_york",5,2,25.1,6.59036504242406,0.102696,3
80,"false",20,1,0.005,"new_york",5,2,32.38125,5.91328519724014,0.0681897,3
20,"true",20,1,0.005,"new_york",5,2,8.17948717948718,5.24590965907221,0.474301,3
40,"true",20,1,0.005,"new_york",5,2,10.4605263157895,5.75138427273222,0.302852,3
80,"true",20,1,0.005,"new_york",5,2,10.4228187919463,7.54999660645502,0.206213,3
20,"false",50,1,0.005,"new_york",5,2,15.65,5.40441415027497,0.13271,3
40,"false",50,1,0.005,"new_york",5,2,25.6375,7.90968601850872,0.0736762,3
80,"false",50,1,0.005,"new_york",5,2,32.31875,6.37148904429015,0.0389958,3
20,"true",50,1,0.005,"new_york",5,2,11.925,4.81657128820481,0.406692,3
40,"true",50,1,0.005,"new_york",5,2,17.5,6.75427665738952,0.253981,3
80,"true",50,1,0.005,"new_york",5,2,23.93125,9.04991182763955,0.136779,3
20,"false",100,1,0.005,"new_york",5,2,15.95,6.28775774309868,0.119786,3
40,"false",100,1,0.005,"new_york",5,2,26.4625,7.63062409312849,0.1094,3
80,"false",100,1,0.005,"new_york",5,2,33.55625,6.42298043535522,0.0796454,3
20,"true",100,1,0.005,"new_york",5,2,14.3333333333333,7.550996216371,0.268019,3
40,"true",100,1,0.005,"new_york",5,2,20.9375,9.56701049823913,0.179032,3
80,"true",100,1,0.005,"new_york",5,2,31.06875,10.5729700907966,0.0954038,3
20,"false",0.6,0.01,0.01,"new_york",5,2,3.875,2.07519917427297,0.164198,3
40,"false",0.6,0.01,0.01,"new_york",5,2,8.01315789473684,3.48135384030459,0.131129,3
80,"false",0.6,0.01,0.01,"new_york",5,2,12.15625,4.47149866537668,0.10073,3
20,"true",0.6,0.01,0.01,"new_york",5,2,2.34782608695652,2.08039977915465,0.578367,3
40,"true",0.6,0.01,0.01,"new_york",5,2,2.98214285714286,2.29220871196773,0.431856,3
80,"true",0.6,0.01,0.01,"new_york",5,2,4.07964601769912,2.6529686637276,0.342652,3
20,"false",20,0.01,0.01,"new_york",5,2,3.70588235294118,2.64608815635351,0.229771,3
40,"false",20,0.01,0.01,"new_york",5,2,7.65384615384615,4.07024975485941,0.112421,3
80,"false",20,0.01,0.01,"new_york",5,2,12.6352201257862,4.46565144530838,0.0920058,3
20,"true",20,0.01,0.01,"new_york",5,2,2.88,2.1855586623714,0.600386,3
40,"true",20,0.01,0.01,"new_york",5,2,4.13432835820895,2.66796666639063,0.45682,3
80,"true",20,0.01,0.01,"new_york",5,2,5.56944444444444,3.62904518020497,0.260006,3
20,"false",50,0.01,0.01,"new_york",5,2,3.81818181818182,2.28383648515149,0.228616,3
40,"false",50,0.01,0.01,"new_york",5,2,7.60759493670886,3.30662784892042,0.171534,3
80,"false",50,0.01,0.01,"new_york",5,2,12.4230769230769,4.03219057015472,0.0928976,3
20,"true",50,0.01,0.01,"new_york",5,2,2.85714285714286,1.86019285567853,0.580043,3
40,"true",50,0.01,0.01,"new_york",5,2,4.19178082191781,2.45321520462079,0.409564,3
80,"true",50,0.01,0.01,"new_york",5,2,6.15032679738562,3.71832454104007,0.238698,3
20,"false",100,0.01,0.01,"new_york",5,2,3.77142857142857,2.56773778079546,0.199448,3
40,"false",100,0.01,0.01,"new_york",5,2,7.425,3.57124592661363,0.191261,3
80,"false",100,0.01,0.01,"new_york",5,2,12.48125,4.46787537621166,0.096504,3
20,"true",100,0.01,0.01,"new_york",5,2,4.02857142857143,2.72769795513612,0.420846,3
40,"true",100,0.01,0.01,"new_york",5,2,5.72727272727273,3.64776919441099,0.355527,3
80,"true",100,0.01,0.01,"new_york",5,2,8.43589743589744,4.44345039889918,0.218919,3
20,"false",0.6,1,0.01,"new_york",5,2,3.61111111111111,1.85592145427667,0.109553,3
40,"false",0.6,1,0.01,"new_york",5,2,7.55128205128205,3.25794707050607,0.117079,3
80,"false",0.6,1,0.01,"new_york",5,2,12.0886075949367,3.74570624132638,0.0629182,3
20,"true",0.6,1,0.01,"new_york",5,2,2.46666666666667,2.35634907269296,0.708548,3
40,"true",0.6,1,0.01,"new_york",5,2,2.16666666666667,1.6061476099436,0.622452,3
80,"true",0.6,1,0.01,"new_york",5,2,2.18518518518519,1.75492794147568,0.53813,3
20,"false",20,1,0.01,"new_york",5,2,3.74285714285714,2.44158647969207,0.35613,3
40,"false",20,1,0.01,"new_york",5,2,7.38461538461539,3.58289866409348,0.111655,3
80,"false",20,1,0.01,"new_york",5,2,12.1708860759494,3.94418549384643,0.0942832,3
20,"true",20,1,0.01,"new_york",5,2,2.39130434782609,1.72519117345883,0.652437,3
40,"true",20,1,0.01,"new_york",5,2,2.67924528301887,1.59051980987422,0.512978,3
80,"true",20,1,0.01,"new_york",5,2,3.40740740740741,2.05412863386022,0.46516,3
20,"false",50,1,0.01,"new_york",5,2,3.77777777777778,2.39178488176402,0.128604,3
40,"false",50,1,0.01,"new_york",5,2,7.65822784810127,3.3469698348842,0.137363,3
80,"false",50,1,0.01,"new_york",5,2,12.4240506329114,4.22201434672086,0.0544443,3
20,"true",50,1,0.01,"new_york",5,2,2.87878787878788,2.35528097789807,0.45127,3
40,"true",50,1,0.01,"new_york",5,2,4.0958904109589,2.43905937904146,0.435333,3
80,"true",50,1,0.01,"new_york",5,2,6.23239436619718,3.47159801934373,0.255021,3
20,"false",100,1,0.01,"new_york",5,2,3.96969696969697,2.84478523447782,0.271743,3
40,"false",100,1,0.01,"new_york",5,2,8.03846153846154,3.92607767550337,0.173741,3
80,"false",100,1,0.01,"new_york",5,2,12.35625,4.27269651796043,0.106198,3
20,"true",100,1,0.01,"new_york",5,2,3.71428571428571,2.53877493119428,0.347003,3
40,"true",100,1,0.01,"new_york",5,2,5.77464788732394,3.68082748110721,0.302159,3
80,"true",100,1,0.01,"new_york",5,2,8.94968553459119,5.08758571244734,0.120076,3
20,"false",0.6,0.01,0.005,"new_york",5,5,20.975,8.80410015204163,0.0552279,3
40,"false",0.6,0.01,0.005,"new_york",5,5,32.7875,9.40467665781098,0.0834181,3
80,"false",0.6,0.01,0.005,"new_york",5,5,39.475,8.47486108678199,0.0982766,3
20,"true",0.6,0.01,0.005,"new_york",5,5,12.925,6.91852770761422,0.473485,3
40,"true",0.6,0.01,0.005,"new_york",5,5,19.15,7.3348483283569,0.304104,3
80,"true",0.6,0.01,0.005,"new_york",5,5,27.04375,9.09236107258251,0.218813,3
20,"false",20,0.01,0.005,"new_york",5,5,21.625,8.78135408050373,0.234708,3
40,"false",20,0.01,0.005,"new_york",5,5,32.4875,9.50548642373965,0.0707627,3
80,"false",20,0.01,0.005,"new_york",5,5,39.95,8.78091125770687,0.0868487,3
20,"true",20,0.01,0.005,"new_york",5,5,14.475,6.36894508835345,0.547882,3
40,"true",20,0.01,0.005,"new_york",5,5,24.9125,6.60493438482534,0.287377,3
80,"true",20,0.01,0.005,"new_york",5,5,37.48125,7.86519430443653,0.206653,3
20,"false",50,0.01,0.005,"new_york",5,5,21.15,8.68700768758164,0.180393,3
40,"false",50,0.01,0.005,"new_york",5,5,32.325,9.50652673866283,0.112226,3
80,"false",50,0.01,0.005,"new_york",5,5,40.04375,8.58208377666436,0.113953,3
20,"true",50,0.01,0.005,"new_york",5,5,16.575,6.10543053774933,0.462797,3
40,"true",50,0.01,0.005,"new_york",5,5,27.3,6.31133198242693,0.284902,3
80,"true",50,0.01,0.005,"new_york",5,5,40.70625,7.68040623516145,0.179401,3
20,"false",100,0.01,0.005,"new_york",5,5,20.225,7.08008221015576,0.136414,3
40,"false",100,0.01,0.005,"new_york",5,5,33.375,10.2034680130665,0.0757913,3
80,"false",100,0.01,0.005,"new_york",5,5,39.94375,8.19897744429606,0.079217,3
20,"true",100,0.01,0.005,"new_york",5,5,21.3,6.52097208421236,0.355124,3
40,"true",100,0.01,0.005,"new_york",5,5,33.425,6.96060342211794,0.265115,3
80,"true",100,0.01,0.005,"new_york",5,5,44.5625,8.08499464222333,0.14443,3
20,"false",0.6,1,0.005,"new_york",5,5,21.575,8.22094729085246,0.21861,3
40,"false",0.6,1,0.005,"new_york",5,5,31.5125,8.54473522117567,0.110607,3
80,"false",0.6,1,0.005,"new_york",5,5,38.33125,7.46541027867396,0.0543959,3
